subset,algorithm,original_width,original_depth,original_gates,ibmq7_width,ibmq7_depth,ibmq7_gates,ibmq16_width,ibmq16_depth,ibmq16_gates,ibmq27_width,ibmq27_depth,ibmq27_gates,ibmq127_width,ibmq127_depth,ibmq127_gates
43,ghz,36,37,"{'measure': 36, 'cx': 35, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,39,"{'measure': 36, 'cx': 35, 'rz': 2, 'sx': 1, 'barrier': 1}"
43,ghz,46,47,"{'measure': 46, 'cx': 45, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,49,"{'measure': 46, 'cx': 45, 'rz': 2, 'sx': 1, 'barrier': 1}"
43,dj,31,33,"{'h': 32, 'cx': 30, 'measure': 30, 'u2': 29, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,124,"{'rz': 116, 'cx': 91, 'sx': 64, 'measure': 30, 'x': 4, 'barrier': 1}"
43,su2random,31,126,"{'cx': 1395, 'u3': 124, 'measure': 31, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,888,"{'cx': 3951, 'rz': 1477, 'sx': 961, 'x': 102, 'measure': 31, 'barrier': 1}"
43,qft,10,21,"{'cp': 45, 'h': 10, 'measure': 10, 'swap': 5, 'barrier': 1}",-1,-1,{},16,214,"{'cx': 212, 'rz': 175, 'sx': 54, 'x': 11, 'measure': 10, 'barrier': 1}",27,196,"{'cx': 217, 'rz': 171, 'sx': 50, 'measure': 10, 'x': 9, 'barrier': 1}",127,183,"{'cx': 210, 'rz': 151, 'sx': 34, 'measure': 10, 'x': 6, 'barrier': 1}"
43,qnn,20,195,"{'cx': 779, 'p': 380, 'u2': 40, 'ry': 40, 'measure': 20, 'barrier': 1}",-1,-1,{},-1,-1,{},27,682,"{'cx': 1629, 'rz': 1057, 'sx': 464, 'x': 60, 'measure': 20, 'barrier': 1}",127,680,"{'cx': 1548, 'rz': 1112, 'sx': 468, 'x': 87, 'measure': 20, 'barrier': 1}"
43,realamprandom,26,106,"{'cx': 975, 'ry': 104, 'measure': 26, 'barrier': 1}",-1,-1,{},-1,-1,{},27,1039,"{'cx': 3316, 'rz': 1102, 'sx': 756, 'x': 65, 'measure': 26, 'barrier': 1}",127,800,"{'cx': 2688, 'rz': 1150, 'sx': 769, 'x': 56, 'measure': 26, 'barrier': 1}"
43,qnn,38,375,"{'cx': 2849, 'p': 1406, 'u2': 76, 'ry': 76, 'measure': 38, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1251,"{'cx': 5531, 'rz': 5189, 'sx': 2737, 'x': 217, 'measure': 38, 'barrier': 1}"
43,random,36,438,"{'cx': 801, 'u2': 368, 'cu1': 290, 'u1': 211, 'h': 208, 'u3': 123, 'ry': 103, 'rx': 82, 'rzz': 63, 'ccx': 62, 'cu3': 59, 'rz': 49, 's': 45, 'cry': 43, 'swap': 38, 'cy': 37, 'measure': 36, 'crz': 35, 'p': 35, 't': 35, 'tdg': 33, 'ch': 30, 'rxx': 28, 'cswap': 28, 'x': 26, 'crx': 24, 'sx': 20, 'cp': 20, 'cz': 16, 'z': 14, 'u': 12, 'y': 10, 'sdg': 9, 'sxdg': 6, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,4839,"{'cx': 13092, 'rz': 5627, 'sx': 2591, 'x': 230, 'measure': 36, 'barrier': 1}"
43,dj,44,46,"{'u2': 45, 'cx': 43, 'measure': 43, 'h': 42, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,199,"{'cx': 177, 'rz': 162, 'sx': 88, 'measure': 43, 'x': 5, 'barrier': 1}"
43,qftentangled,39,81,"{'cp': 741, 'h': 40, 'measure': 39, 'cx': 38, 'swap': 19, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1266,"{'cx': 3415, 'rz': 2574, 'sx': 824, 'x': 111, 'measure': 39, 'barrier': 1}"
43,qpeexact,6,15,"{'cp': 14, 'h': 10, 'measure': 5, 'swap': 2, 'x': 1, 'barrier': 1}",7,85,"{'rz': 64, 'cx': 57, 'sx': 22, 'measure': 5, 'x': 3, 'barrier': 1}",16,78,"{'rz': 57, 'cx': 47, 'sx': 18, 'measure': 5, 'x': 2, 'barrier': 1}",27,77,"{'rz': 56, 'cx': 47, 'sx': 17, 'measure': 5, 'x': 3, 'barrier': 1}",127,77,"{'rz': 57, 'cx': 47, 'sx': 18, 'measure': 5, 'x': 2, 'barrier': 1}"
43,qftentangled,24,51,"{'cp': 276, 'h': 25, 'measure': 24, 'cx': 23, 'swap': 12, 'barrier': 1}",-1,-1,{},-1,-1,{},27,584,"{'cx': 1404, 'rz': 939, 'sx': 189, 'x': 31, 'measure': 24, 'barrier': 1}",127,612,"{'cx': 1412, 'rz': 988, 'sx': 213, 'x': 39, 'measure': 24, 'barrier': 1}"
44,dj,17,19,"{'u2': 21, 'cx': 16, 'measure': 16, 'h': 12, 'barrier': 1}",-1,-1,{},-1,-1,{},27,59,"{'rz': 61, 'cx': 41, 'sx': 34, 'measure': 16, 'x': 1, 'barrier': 1}",127,69,"{'rz': 63, 'cx': 41, 'sx': 36, 'measure': 16, 'x': 5, 'barrier': 1}"
44,realamprandom,38,154,"{'cx': 2109, 'ry': 152, 'measure': 38, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1488,"{'cx': 6243, 'rz': 2518, 'sx': 1572, 'x': 180, 'measure': 38, 'barrier': 1}"
44,su2random,28,114,"{'cx': 1134, 'u3': 112, 'measure': 28, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,687,"{'cx': 2450, 'rz': 1671, 'sx': 1184, 'x': 68, 'measure': 28, 'barrier': 1}"
44,qpeexact,32,95,"{'cp': 496, 'h': 62, 'measure': 31, 'swap': 15, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1046,"{'cx': 2663, 'rz': 1765, 'sx': 498, 'x': 68, 'measure': 31, 'barrier': 1}"
44,random,34,368,"{'cx': 723, 'u2': 379, 'cu1': 234, 'u1': 209, 'h': 182, 'u3': 131, 'ry': 120, 'rx': 57, 'ccx': 56, 'rzz': 49, 'cu3': 47, 's': 39, 'rz': 38, 'swap': 37, 'measure': 34, 'crz': 30, 'cry': 27, 't': 27, 'cswap': 27, 'tdg': 26, 'cp': 24, 'crx': 24, 'ch': 23, 'cz': 22, 'cy': 21, 'x': 19, 'sx': 18, 'p': 18, 'rxx': 17, 'sxdg': 15, 'y': 14, 'u': 12, 'z': 9, 'sdg': 6, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,4245,"{'cx': 11045, 'rz': 5013, 'sx': 2400, 'x': 205, 'measure': 34, 'barrier': 1}"
44,realamprandom,49,198,"{'cx': 3528, 'ry': 196, 'measure': 49, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,2298,"{'cx': 11603, 'rz': 3858, 'sx': 2545, 'x': 236, 'measure': 49, 'barrier': 1}"
44,qpeinexact,41,122,"{'cp': 820, 'h': 80, 'measure': 40, 'swap': 20, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1924,"{'cx': 4246, 'rz': 3061, 'sx': 997, 'x': 112, 'measure': 40, 'barrier': 1}"
44,dj,49,51,"{'h': 50, 'cx': 48, 'measure': 48, 'u2': 47, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,236,"{'rz': 191, 'cx': 186, 'sx': 105, 'measure': 48, 'x': 11, 'barrier': 1}"
44,realamprandom,35,142,"{'cx': 1785, 'ry': 140, 'measure': 35, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1533,"{'cx': 5485, 'rz': 2392, 'sx': 1519, 'x': 114, 'measure': 35, 'barrier': 1}"
44,qpeinexact,20,59,"{'cp': 190, 'h': 38, 'measure': 19, 'swap': 9, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,650,"{'cx': 1046, 'rz': 783, 'sx': 227, 'x': 36, 'measure': 19, 'barrier': 1}",127,662,"{'cx': 1078, 'rz': 752, 'sx': 190, 'x': 27, 'measure': 19, 'barrier': 1}"
44,dj,16,18,"{'u2': 19, 'cx': 15, 'measure': 15, 'h': 12, 'barrier': 1}",-1,-1,{},16,61,"{'rz': 66, 'sx': 36, 'cx': 26, 'measure': 15, 'x': 3, 'barrier': 1}",27,64,"{'rz': 57, 'cx': 39, 'sx': 32, 'measure': 15, 'x': 1, 'barrier': 1}",127,58,"{'rz': 57, 'cx': 38, 'sx': 34, 'measure': 15, 'x': 2, 'barrier': 1}"
44,random,28,337,"{'cx': 511, 'u2': 254, 'cu1': 178, 'u1': 146, 'h': 121, 'u3': 99, 'ry': 76, 'rx': 55, 'tdg': 29, 'ccx': 29, 'measure': 28, 'cu3': 27, 'rzz': 25, 'cy': 24, 't': 23, 's': 23, 'ch': 22, 'rz': 21, 'cry': 20, 'crz': 20, 'x': 20, 'cswap': 20, 'cp': 19, 'crx': 17, 'cz': 15, 'swap': 14, 'sx': 13, 'rxx': 13, 'sxdg': 9, 'p': 7, 'z': 6, 'y': 5, 'sdg': 3, 'u': 3, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,2922,"{'cx': 6727, 'rz': 3477, 'sx': 1646, 'x': 167, 'measure': 28, 'barrier': 1}"
44,twolocalrandom,34,138,"{'cx': 1683, 'ry': 136, 'measure': 34, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1098,"{'cx': 4651, 'rz': 2023, 'sx': 1292, 'x': 124, 'measure': 34, 'barrier': 1}"
44,su2random,32,130,"{'cx': 1488, 'u3': 128, 'measure': 32, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1159,"{'cx': 4179, 'rz': 2009, 'sx': 1320, 'x': 115, 'measure': 32, 'barrier': 1}"
44,qpeexact,9,24,"{'cp': 35, 'h': 16, 'measure': 8, 'swap': 4, 'x': 1, 'barrier': 1}",-1,-1,{},16,185,"{'cx': 167, 'rz': 137, 'sx': 36, 'measure': 8, 'x': 5, 'barrier': 1}",27,207,"{'rz': 157, 'cx': 157, 'sx': 54, 'x': 11, 'measure': 8, 'barrier': 1}",127,204,"{'rz': 157, 'cx': 157, 'sx': 53, 'x': 9, 'measure': 8, 'barrier': 1}"
44,ae,2,6,"{'cx': 2, 'u': 2, 'measure': 2, 'u2': 1, 'u3': 1, 'h': 1, 'barrier': 1}",7,10,"{'rz': 7, 'sx': 4, 'cx': 2, 'measure': 2, 'x': 1, 'barrier': 1}",16,10,"{'rz': 9, 'sx': 4, 'cx': 2, 'measure': 2, 'x': 1, 'barrier': 1}",27,10,"{'rz': 7, 'sx': 4, 'cx': 2, 'measure': 2, 'x': 1, 'barrier': 1}",127,10,"{'rz': 9, 'sx': 4, 'cx': 2, 'measure': 2, 'x': 1, 'barrier': 1}"
44,qpeexact,20,59,"{'cp': 190, 'h': 38, 'measure': 19, 'swap': 9, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,690,"{'cx': 1048, 'rz': 734, 'sx': 195, 'x': 28, 'measure': 19, 'barrier': 1}",127,686,"{'cx': 1038, 'rz': 813, 'sx': 244, 'x': 39, 'measure': 19, 'barrier': 1}"
44,dj,36,38,"{'h': 40, 'cx': 35, 'measure': 35, 'u2': 31, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,163,"{'rz': 141, 'cx': 123, 'sx': 78, 'measure': 35, 'x': 7, 'barrier': 1}"
44,ghz,23,24,"{'measure': 23, 'cx': 22, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,73,"{'cx': 50, 'rz': 24, 'measure': 23, 'sx': 17, 'x': 1, 'barrier': 1}",127,26,"{'measure': 23, 'cx': 22, 'rz': 2, 'sx': 1, 'barrier': 1}"
44,dj,11,13,"{'u2': 15, 'cx': 10, 'measure': 10, 'h': 6, 'barrier': 1}",-1,-1,{},16,37,"{'rz': 40, 'sx': 22, 'cx': 20, 'measure': 10, 'x': 1, 'barrier': 1}",27,34,"{'rz': 38, 'sx': 22, 'cx': 20, 'measure': 10, 'x': 2, 'barrier': 1}",127,37,"{'rz': 37, 'cx': 24, 'sx': 22, 'measure': 10, 'x': 1, 'barrier': 1}"
44,su2random,36,146,"{'cx': 1890, 'u3': 144, 'measure': 36, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1645,"{'cx': 6091, 'rz': 1838, 'sx': 1277, 'x': 91, 'measure': 36, 'barrier': 1}"
44,dj,40,42,"{'h': 42, 'cx': 39, 'measure': 39, 'u2': 37, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,184,"{'rz': 155, 'cx': 124, 'sx': 85, 'measure': 39, 'x': 9, 'barrier': 1}"
44,random,29,310,"{'cx': 528, 'u2': 276, 'u1': 167, 'cu1': 154, 'h': 133, 'u3': 88, 'ry': 81, 'rx': 52, 'ccx': 33, 'cu3': 31, 's': 29, 'measure': 29, 'rzz': 28, 'tdg': 26, 'sx': 26, 'rz': 26, 't': 26, 'crz': 24, 'cy': 23, 'ch': 23, 'cp': 20, 'x': 20, 'cry': 19, 'crx': 19, 'swap': 16, 'cswap': 16, 'rxx': 16, 'p': 12, 'cz': 12, 'sdg': 9, 'sxdg': 8, 'z': 7, 'y': 7, 'u': 3, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,2866,"{'cx': 7032, 'rz': 3483, 'sx': 1711, 'x': 139, 'measure': 29, 'barrier': 1}"
44,qftentangled,40,83,"{'cp': 780, 'h': 41, 'measure': 40, 'cx': 39, 'swap': 20, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1049,"{'cx': 3440, 'rz': 2732, 'sx': 889, 'x': 74, 'measure': 40, 'barrier': 1}"
44,ae,21,120,"{'cp': 190, 'cx': 40, 'u': 21, 'measure': 21, 'u2': 20, 'u3': 20, 'h': 20, 'barrier': 1}",-1,-1,{},-1,-1,{},27,738,"{'cx': 977, 'rz': 811, 'sx': 265, 'x': 26, 'measure': 21, 'barrier': 1}",127,664,"{'rz': 893, 'cx': 883, 'sx': 333, 'x': 31, 'measure': 21, 'barrier': 1}"
44,su2random,40,162,"{'cx': 2340, 'u3': 160, 'measure': 40, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1424,"{'cx': 6924, 'rz': 2788, 'sx': 1732, 'x': 175, 'measure': 40, 'barrier': 1}"
44,qpeexact,7,16,"{'cp': 19, 'h': 12, 'measure': 6, 'swap': 3, 'x': 1, 'barrier': 1}",7,104,"{'rz': 85, 'cx': 82, 'sx': 26, 'measure': 6, 'x': 4, 'barrier': 1}",16,99,"{'rz': 77, 'cx': 76, 'sx': 24, 'measure': 6, 'x': 3, 'barrier': 1}",27,99,"{'rz': 76, 'cx': 76, 'sx': 23, 'measure': 6, 'x': 4, 'barrier': 1}",127,98,"{'rz': 77, 'cx': 76, 'sx': 24, 'measure': 6, 'x': 2, 'barrier': 1}"
44,qft,2,5,"{'h': 2, 'measure': 2, 'cp': 1, 'swap': 1, 'barrier': 1}",7,13,"{'rz': 10, 'sx': 5, 'cx': 3, 'measure': 2, 'x': 1, 'barrier': 1}",16,12,"{'rz': 8, 'sx': 5, 'cx': 3, 'measure': 2, 'barrier': 1}",27,13,"{'rz': 10, 'sx': 5, 'cx': 3, 'measure': 2, 'x': 1, 'barrier': 1}",127,12,"{'rz': 8, 'sx': 5, 'cx': 3, 'measure': 2, 'barrier': 1}"
44,random,46,583,"{'cx': 1382, 'u2': 674, 'cu1': 515, 'u1': 365, 'h': 302, 'u3': 259, 'ry': 233, 'rx': 164, 'rzz': 104, 'ccx': 86, 'cu3': 85, 't': 71, 'tdg': 70, 's': 67, 'rz': 52, 'crz': 52, 'cry': 51, 'x': 50, 'cy': 48, 'cz': 47, 'cswap': 47, 'measure': 46, 'p': 44, 'crx': 43, 'rxx': 41, 'sx': 40, 'cp': 40, 'ch': 38, 'swap': 34, 'y': 19, 'sdg': 18, 'z': 18, 'u': 12, 'sxdg': 7, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,7301,"{'cx': 24788, 'rz': 9643, 'sx': 4608, 'x': 404, 'measure': 46, 'barrier': 1}"
44,ghz,2,3,"{'measure': 2, 'h': 1, 'cx': 1, 'barrier': 1}",7,5,"{'rz': 2, 'measure': 2, 'sx': 1, 'cx': 1, 'barrier': 1}",16,5,"{'rz': 2, 'measure': 2, 'sx': 1, 'cx': 1, 'barrier': 1}",27,5,"{'rz': 2, 'measure': 2, 'sx': 1, 'cx': 1, 'barrier': 1}",127,5,"{'rz': 2, 'measure': 2, 'sx': 1, 'cx': 1, 'barrier': 1}"
44,qpeinexact,38,113,"{'cp': 703, 'h': 74, 'measure': 37, 'swap': 18, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1614,"{'cx': 3709, 'rz': 2521, 'sx': 752, 'x': 105, 'measure': 37, 'barrier': 1}"
44,dj,27,29,"{'u2': 27, 'h': 26, 'cx': 26, 'measure': 26, 'barrier': 1}",-1,-1,{},-1,-1,{},27,119,"{'rz': 101, 'cx': 94, 'sx': 56, 'measure': 26, 'x': 2, 'barrier': 1}",127,116,"{'rz': 103, 'cx': 77, 'sx': 57, 'measure': 26, 'x': 6, 'barrier': 1}"
44,ae,42,246,"{'cp': 820, 'cx': 82, 'u': 42, 'measure': 42, 'u2': 41, 'u3': 41, 'h': 41, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1599,"{'cx': 3711, 'rz': 2963, 'sx': 953, 'x': 80, 'measure': 42, 'barrier': 1}"
44,ghz,45,46,"{'measure': 45, 'cx': 44, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,48,"{'measure': 45, 'cx': 44, 'rz': 2, 'sx': 1, 'barrier': 1}"
44,ghz,8,9,"{'measure': 8, 'cx': 7, 'h': 1, 'barrier': 1}",-1,-1,{},16,11,"{'measure': 8, 'cx': 7, 'rz': 2, 'sx': 1, 'barrier': 1}",27,11,"{'measure': 8, 'cx': 7, 'rz': 2, 'sx': 1, 'barrier': 1}",127,11,"{'measure': 8, 'cx': 7, 'rz': 2, 'sx': 1, 'barrier': 1}"
44,ghz,28,29,"{'measure': 28, 'cx': 27, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,31,"{'measure': 28, 'cx': 27, 'rz': 2, 'sx': 1, 'barrier': 1}"
45,ae,3,12,"{'cx': 4, 'u': 3, 'measure': 3, 'u2': 2, 'u3': 2, 'h': 2, 'cp': 1, 'barrier': 1}",7,23,"{'rz': 17, 'sx': 9, 'cx': 7, 'measure': 3, 'x': 1, 'barrier': 1}",16,34,"{'rz': 19, 'sx': 14, 'cx': 9, 'measure': 3, 'barrier': 1}",27,24,"{'rz': 18, 'sx': 9, 'cx': 7, 'measure': 3, 'x': 1, 'barrier': 1}",127,24,"{'rz': 18, 'sx': 9, 'cx': 7, 'measure': 3, 'x': 1, 'barrier': 1}"
45,ghz,12,13,"{'measure': 12, 'cx': 11, 'h': 1, 'barrier': 1}",-1,-1,{},16,15,"{'measure': 12, 'cx': 11, 'rz': 2, 'sx': 1, 'barrier': 1}",27,15,"{'measure': 12, 'cx': 11, 'rz': 2, 'sx': 1, 'barrier': 1}",127,15,"{'measure': 12, 'cx': 11, 'rz': 2, 'sx': 1, 'barrier': 1}"
45,qnn,10,95,"{'cx': 189, 'p': 90, 'u2': 20, 'ry': 20, 'measure': 10, 'barrier': 1}",-1,-1,{},16,297,"{'cx': 381, 'rz': 286, 'sx': 137, 'x': 13, 'measure': 10, 'barrier': 1}",27,284,"{'cx': 400, 'rz': 231, 'sx': 106, 'measure': 10, 'x': 8, 'barrier': 1}",127,324,"{'cx': 393, 'rz': 247, 'sx': 109, 'x': 10, 'measure': 10, 'barrier': 1}"
45,ae,2,6,"{'cx': 2, 'u': 2, 'measure': 2, 'u2': 1, 'u3': 1, 'h': 1, 'barrier': 1}",7,10,"{'rz': 7, 'sx': 4, 'cx': 2, 'measure': 2, 'x': 1, 'barrier': 1}",16,10,"{'rz': 9, 'sx': 4, 'cx': 2, 'measure': 2, 'x': 1, 'barrier': 1}",27,10,"{'rz': 7, 'sx': 4, 'cx': 2, 'measure': 2, 'x': 1, 'barrier': 1}",127,10,"{'rz': 9, 'sx': 4, 'cx': 2, 'measure': 2, 'x': 1, 'barrier': 1}"
45,ghz,6,7,"{'measure': 6, 'cx': 5, 'h': 1, 'barrier': 1}",7,12,"{'cx': 8, 'measure': 6, 'rz': 2, 'sx': 1, 'barrier': 1}",16,9,"{'measure': 6, 'cx': 5, 'rz': 2, 'sx': 1, 'barrier': 1}",27,9,"{'measure': 6, 'cx': 5, 'rz': 2, 'sx': 1, 'barrier': 1}",127,9,"{'measure': 6, 'cx': 5, 'rz': 2, 'sx': 1, 'barrier': 1}"
45,twolocalrandom,35,142,"{'cx': 1785, 'ry': 140, 'measure': 35, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1478,"{'cx': 5086, 'rz': 2369, 'sx': 1505, 'x': 114, 'measure': 35, 'barrier': 1}"
45,random,40,467,"{'cx': 986, 'u2': 457, 'cu1': 357, 'h': 267, 'u1': 261, 'u3': 170, 'ry': 161, 'rx': 92, 'ccx': 72, 'rzz': 69, 't': 62, 'cu3': 60, 'tdg': 53, 's': 52, 'rz': 50, 'cy': 43, 'ch': 42, 'cswap': 40, 'measure': 40, 'rxx': 39, 'crx': 37, 'p': 36, 'cry': 35, 'swap': 34, 'crz': 32, 'cp': 32, 'x': 31, 'cz': 30, 'sx': 22, 'z': 18, 'sdg': 12, 'u': 11, 'y': 10, 'sxdg': 8, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,5665,"{'cx': 16874, 'rz': 7014, 'sx': 3276, 'x': 274, 'measure': 40, 'barrier': 1}"
45,qft,8,17,"{'cp': 28, 'h': 8, 'measure': 8, 'swap': 4, 'barrier': 1}",-1,-1,{},16,139,"{'cx': 136, 'rz': 88, 'sx': 16, 'measure': 8, 'x': 1, 'barrier': 1}",27,130,"{'cx': 123, 'rz': 122, 'sx': 48, 'measure': 8, 'x': 6, 'barrier': 1}",127,134,"{'cx': 126, 'rz': 110, 'sx': 36, 'measure': 8, 'x': 7, 'barrier': 1}"
45,random,14,106,"{'cx': 96, 'u2': 45, 'cu1': 30, 'h': 29, 'u3': 26, 'u1': 24, 'ry': 23, 'measure': 14, 'cry': 12, 's': 12, 'ccx': 10, 'cu3': 9, 'tdg': 8, 'swap': 7, 'crx': 7, 'ch': 7, 'sx': 6, 't': 6, 'rz': 6, 'rx': 5, 'cswap': 5, 'x': 4, 'cy': 4, 'crz': 4, 'p': 3, 'sdg': 2, 'cz': 2, 'cp': 2, 'z': 2, 'rxx': 2, 'sxdg': 2, 'u': 2, 'rzz': 2, 'y': 1, 'barrier': 1}",-1,-1,{},16,653,"{'cx': 884, 'rz': 781, 'sx': 401, 'x': 45, 'measure': 14, 'barrier': 1}",27,650,"{'cx': 927, 'rz': 758, 'sx': 387, 'x': 42, 'measure': 14, 'barrier': 1}",127,694,"{'cx': 914, 'rz': 773, 'sx': 391, 'x': 39, 'measure': 14, 'barrier': 1}"
45,qft,36,73,"{'cp': 630, 'h': 36, 'measure': 36, 'swap': 18, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1039,"{'cx': 3047, 'rz': 2053, 'sx': 516, 'x': 86, 'measure': 36, 'barrier': 1}"
45,qnn,11,105,"{'cx': 230, 'p': 110, 'u2': 22, 'ry': 22, 'measure': 11, 'barrier': 1}",-1,-1,{},16,361,"{'cx': 461, 'rz': 335, 'sx': 155, 'x': 21, 'measure': 11, 'barrier': 1}",27,388,"{'cx': 449, 'rz': 355, 'sx': 163, 'x': 23, 'measure': 11, 'barrier': 1}",127,373,"{'cx': 468, 'rz': 355, 'sx': 162, 'x': 26, 'measure': 11, 'barrier': 1}"
45,qnn,29,285,"{'cx': 1652, 'p': 812, 'u2': 58, 'ry': 58, 'measure': 29, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,961,"{'cx': 3340, 'rz': 2512, 'sx': 1149, 'x': 149, 'measure': 29, 'barrier': 1}"
45,qnn,6,55,"{'cx': 65, 'p': 30, 'u2': 12, 'ry': 12, 'measure': 6, 'barrier': 1}",7,161,"{'cx': 132, 'rz': 86, 'sx': 44, 'measure': 6, 'barrier': 1}",16,175,"{'cx': 124, 'rz': 119, 'sx': 60, 'x': 8, 'measure': 6, 'barrier': 1}",27,159,"{'cx': 125, 'rz': 89, 'sx': 44, 'measure': 6, 'barrier': 1}",127,158,"{'cx': 125, 'rz': 88, 'sx': 44, 'measure': 6, 'barrier': 1}"
45,random,11,92,"{'cx': 79, 'u2': 36, 'h': 28, 'u1': 22, 'cu1': 21, 'ry': 15, 'u3': 14, 'measure': 11, 'tdg': 7, 't': 7, 'cu3': 6, 'rx': 5, 'swap': 4, 's': 4, 'crx': 4, 'ccx': 4, 'cswap': 4, 'crz': 3, 'sx': 2, 'x': 2, 'y': 2, 'rzz': 2, 'rz': 1, 'cry': 1, 'sxdg': 1, 'sdg': 1, 'cy': 1, 'u': 1, 'cz': 1, 'cp': 1, 'barrier': 1}",-1,-1,{},16,375,"{'cx': 496, 'rz': 442, 'sx': 218, 'x': 20, 'measure': 11, 'barrier': 1}",27,510,"{'cx': 495, 'rz': 458, 'sx': 230, 'x': 32, 'measure': 11, 'barrier': 1}",127,375,"{'cx': 509, 'rz': 441, 'sx': 214, 'x': 24, 'measure': 11, 'barrier': 1}"
45,ghz,23,24,"{'measure': 23, 'cx': 22, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,73,"{'cx': 50, 'rz': 24, 'measure': 23, 'sx': 17, 'x': 1, 'barrier': 1}",127,26,"{'measure': 23, 'cx': 22, 'rz': 2, 'sx': 1, 'barrier': 1}"
45,realamprandom,8,34,"{'cx': 84, 'ry': 32, 'measure': 8, 'barrier': 1}",-1,-1,{},16,227,"{'cx': 239, 'rz': 108, 'sx': 93, 'measure': 8, 'x': 4, 'barrier': 1}",27,205,"{'cx': 205, 'rz': 112, 'sx': 96, 'measure': 8, 'x': 3, 'barrier': 1}",127,222,"{'cx': 220, 'rz': 98, 'sx': 87, 'measure': 8, 'x': 4, 'barrier': 1}"
45,dj,44,46,"{'u2': 45, 'cx': 43, 'measure': 43, 'h': 42, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,199,"{'cx': 177, 'rz': 162, 'sx': 88, 'measure': 43, 'x': 5, 'barrier': 1}"
45,qpeexact,13,34,"{'cp': 76, 'h': 24, 'measure': 12, 'swap': 6, 'x': 1, 'barrier': 1}",-1,-1,{},16,334,"{'cx': 418, 'rz': 310, 'sx': 85, 'x': 15, 'measure': 12, 'barrier': 1}",27,348,"{'cx': 367, 'rz': 339, 'sx': 120, 'x': 13, 'measure': 12, 'barrier': 1}",127,345,"{'cx': 404, 'rz': 289, 'sx': 63, 'measure': 12, 'x': 11, 'barrier': 1}"
45,qnn,38,375,"{'cx': 2849, 'p': 1406, 'u2': 76, 'ry': 76, 'measure': 38, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1251,"{'cx': 5531, 'rz': 5189, 'sx': 2737, 'x': 217, 'measure': 38, 'barrier': 1}"
