subset,algorithm,original_width,original_depth,original_gates,ibmq7_width,ibmq7_depth,ibmq7_gates,ibmq16_width,ibmq16_depth,ibmq16_gates,ibmq27_width,ibmq27_depth,ibmq27_gates,ibmq127_width,ibmq127_depth,ibmq127_gates
453,ghz,28,29,"{'measure': 28, 'cx': 27, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,31,"{'measure': 28, 'cx': 27, 'rz': 2, 'sx': 1, 'barrier': 1}"
453,ae,36,210,"{'cp': 595, 'cx': 70, 'u': 36, 'measure': 36, 'u2': 35, 'u3': 35, 'h': 35, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1368,"{'rz': 2691, 'cx': 2467, 'sx': 1143, 'x': 72, 'measure': 36, 'barrier': 1}"
453,qnn,17,165,"{'cx': 560, 'p': 272, 'u2': 34, 'ry': 34, 'measure': 17, 'barrier': 1}",-1,-1,{},-1,-1,{},27,597,"{'cx': 1098, 'rz': 845, 'sx': 375, 'x': 63, 'measure': 17, 'barrier': 1}",127,647,"{'cx': 1140, 'rz': 812, 'sx': 355, 'x': 64, 'measure': 17, 'barrier': 1}"
453,dj,36,38,"{'h': 40, 'cx': 35, 'measure': 35, 'u2': 31, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,163,"{'rz': 141, 'cx': 123, 'sx': 78, 'measure': 35, 'x': 7, 'barrier': 1}"
453,su2random,3,14,"{'u3': 12, 'cx': 9, 'measure': 3, 'barrier': 1}",7,38,"{'sx': 24, 'rz': 24, 'cx': 17, 'measure': 3, 'barrier': 1}",16,38,"{'sx': 24, 'rz': 24, 'cx': 17, 'measure': 3, 'barrier': 1}",27,42,"{'rz': 31, 'sx': 27, 'cx': 15, 'measure': 3, 'x': 2, 'barrier': 1}",127,43,"{'rz': 30, 'sx': 27, 'cx': 17, 'measure': 3, 'barrier': 1}"
453,dj,20,22,"{'u2': 21, 'cx': 19, 'measure': 19, 'h': 18, 'barrier': 1}",-1,-1,{},-1,-1,{},27,81,"{'rz': 79, 'cx': 45, 'sx': 42, 'measure': 19, 'x': 3, 'barrier': 1}",127,75,"{'rz': 72, 'cx': 46, 'sx': 41, 'measure': 19, 'x': 2, 'barrier': 1}"
454,twolocalrandom,22,90,"{'cx': 693, 'ry': 88, 'measure': 22, 'barrier': 1}",-1,-1,{},-1,-1,{},27,526,"{'cx': 1880, 'rz': 751, 'sx': 515, 'x': 32, 'measure': 22, 'barrier': 1}",127,481,"{'cx': 2069, 'rz': 347, 'sx': 277, 'measure': 22, 'x': 13, 'barrier': 1}"
454,qftentangled,44,91,"{'cp': 946, 'h': 45, 'measure': 44, 'cx': 43, 'swap': 22, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1239,"{'cx': 4309, 'rz': 3380, 'sx': 1213, 'x': 146, 'measure': 44, 'barrier': 1}"
454,realamprandom,33,134,"{'cx': 1584, 'ry': 132, 'measure': 33, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1455,"{'cx': 4727, 'rz': 1969, 'sx': 1292, 'x': 95, 'measure': 33, 'barrier': 1}"
454,qpeexact,46,137,"{'cp': 1035, 'h': 90, 'measure': 45, 'swap': 22, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1991,"{'cx': 5441, 'rz': 3610, 'sx': 1126, 'x': 151, 'measure': 45, 'barrier': 1}"
454,qpeinexact,27,80,"{'cp': 351, 'h': 52, 'measure': 26, 'swap': 13, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,920,"{'cx': 1853, 'rz': 1293, 'sx': 343, 'x': 49, 'measure': 26, 'barrier': 1}",127,938,"{'cx': 2032, 'rz': 1194, 'sx': 267, 'x': 41, 'measure': 26, 'barrier': 1}"
454,ae,42,246,"{'cp': 820, 'cx': 82, 'u': 42, 'measure': 42, 'u2': 41, 'u3': 41, 'h': 41, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1599,"{'cx': 3711, 'rz': 2963, 'sx': 953, 'x': 80, 'measure': 42, 'barrier': 1}"
454,twolocalrandom,2,8,"{'ry': 8, 'cx': 3, 'measure': 2, 'barrier': 1}",7,14,"{'rz': 9, 'sx': 8, 'cx': 3, 'measure': 2, 'barrier': 1}",16,14,"{'rz': 9, 'sx': 8, 'cx': 3, 'measure': 2, 'barrier': 1}",27,14,"{'rz': 9, 'sx': 8, 'cx': 3, 'measure': 2, 'barrier': 1}",127,15,"{'rz': 10, 'sx': 8, 'cx': 3, 'measure': 2, 'barrier': 1}"
454,random,24,295,"{'cx': 368, 'u2': 181, 'cu1': 158, 'u1': 89, 'h': 85, 'u3': 72, 'ry': 71, 'rx': 40, 'ccx': 24, 'measure': 24, 'rzz': 23, 'cu3': 20, 'cswap': 18, 'cry': 17, 's': 16, 'tdg': 16, 'rz': 16, 'cy': 16, 't': 15, 'ch': 15, 'x': 14, 'cz': 14, 'crx': 13, 'cp': 13, 'crz': 11, 'sx': 9, 'swap': 8, 'rxx': 8, 'z': 7, 'p': 6, 'u': 4, 'sxdg': 4, 'sdg': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,2419,"{'cx': 4739, 'rz': 2584, 'sx': 1180, 'x': 108, 'measure': 24, 'barrier': 1}",127,2400,"{'cx': 4599, 'rz': 2697, 'sx': 1301, 'x': 119, 'measure': 24, 'barrier': 1}"
454,random,5,25,"{'cx': 11, 'u2': 7, 'h': 6, 'measure': 5, 'u1': 3, 'rx': 3, 'ry': 3, 'cu1': 3, 'cu3': 3, 't': 2, 'p': 2, 'u3': 2, 'crx': 2, 'tdg': 1, 'rzz': 1, 'ccx': 1, 'cz': 1, 'swap': 1, 'z': 1, 'ch': 1, 'barrier': 1}",7,68,"{'rz': 79, 'sx': 50, 'cx': 34, 'measure': 5, 'x': 4, 'barrier': 1}",16,66,"{'rz': 77, 'sx': 51, 'cx': 34, 'measure': 5, 'x': 3, 'barrier': 1}",27,66,"{'rz': 78, 'sx': 50, 'cx': 34, 'measure': 5, 'x': 3, 'barrier': 1}",127,68,"{'rz': 78, 'sx': 51, 'cx': 34, 'measure': 5, 'x': 3, 'barrier': 1}"
454,qftentangled,26,55,"{'cp': 325, 'h': 27, 'measure': 26, 'cx': 25, 'swap': 13, 'barrier': 1}",-1,-1,{},-1,-1,{},27,756,"{'cx': 1547, 'rz': 1216, 'sx': 451, 'x': 51, 'measure': 26, 'barrier': 1}",127,511,"{'cx': 1727, 'rz': 938, 'sx': 51, 'measure': 26, 'x': 5, 'barrier': 1}"
454,random,12,103,"{'cx': 83, 'u2': 46, 'cu1': 41, 'u1': 26, 'h': 23, 'ry': 17, 'u3': 12, 'measure': 12, 'cu3': 9, 'rx': 7, 'crz': 5, 'rz': 5, 'rzz': 5, 'ccx': 5, 's': 4, 'tdg': 4, 'swap': 4, 'x': 4, 'crx': 4, 'cry': 4, 't': 3, 'cp': 3, 'rxx': 3, 'p': 3, 'sx': 2, 'cy': 2, 'sxdg': 2, 'ch': 1, 'cswap': 1, 'cz': 1, 'barrier': 1}",-1,-1,{},16,498,"{'cx': 674, 'rz': 563, 'sx': 263, 'x': 27, 'measure': 12, 'barrier': 1}",27,497,"{'cx': 674, 'rz': 563, 'sx': 261, 'x': 32, 'measure': 12, 'barrier': 1}",127,504,"{'cx': 668, 'rz': 563, 'sx': 263, 'x': 29, 'measure': 12, 'barrier': 1}"
454,realamprandom,26,106,"{'cx': 975, 'ry': 104, 'measure': 26, 'barrier': 1}",-1,-1,{},-1,-1,{},27,1039,"{'cx': 3316, 'rz': 1102, 'sx': 756, 'x': 65, 'measure': 26, 'barrier': 1}",127,800,"{'cx': 2688, 'rz': 1150, 'sx': 769, 'x': 56, 'measure': 26, 'barrier': 1}"
455,twolocalrandom,27,110,"{'cx': 1053, 'ry': 108, 'measure': 27, 'barrier': 1}",-1,-1,{},-1,-1,{},27,1015,"{'cx': 3547, 'rz': 1174, 'sx': 815, 'x': 59, 'measure': 27, 'barrier': 1}",127,681,"{'cx': 3188, 'rz': 340, 'sx': 294, 'measure': 27, 'x': 9, 'barrier': 1}"
455,su2random,14,58,"{'cx': 273, 'u3': 56, 'measure': 14, 'barrier': 1}",-1,-1,{},16,431,"{'cx': 914, 'rz': 406, 'sx': 286, 'measure': 14, 'x': 2, 'barrier': 1}",27,526,"{'cx': 907, 'rz': 450, 'sx': 323, 'x': 27, 'measure': 14, 'barrier': 1}",127,340,"{'cx': 869, 'rz': 117, 'sx': 115, 'measure': 14, 'x': 1, 'barrier': 1}"
455,ae,41,240,"{'cp': 780, 'cx': 80, 'u': 41, 'measure': 41, 'u2': 40, 'u3': 40, 'h': 40, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1509,"{'rz': 3474, 'cx': 3357, 'sx': 1441, 'x': 112, 'measure': 41, 'barrier': 1}"
455,random,8,50,"{'cx': 33, 'u2': 20, 'cu1': 15, 'u1': 11, 'h': 11, 'u3': 11, 'ry': 9, 'measure': 8, 'rx': 7, 'rzz': 5, 'tdg': 3, 's': 3, 'cu3': 2, 't': 2, 'sdg': 1, 'ccx': 1, 'crx': 1, 'cy': 1, 'ch': 1, 'cz': 1, 'sx': 1, 'rxx': 1, 'x': 1, 'rz': 1, 'swap': 1, 'p': 1, 'barrier': 1}",-1,-1,{},16,193,"{'rz': 206, 'cx': 166, 'sx': 110, 'x': 9, 'measure': 8, 'barrier': 1}",27,226,"{'rz': 195, 'cx': 169, 'sx': 100, 'x': 10, 'measure': 8, 'barrier': 1}",127,225,"{'rz': 196, 'cx': 169, 'sx': 100, 'x': 10, 'measure': 8, 'barrier': 1}"
455,qnn,17,165,"{'cx': 560, 'p': 272, 'u2': 34, 'ry': 34, 'measure': 17, 'barrier': 1}",-1,-1,{},-1,-1,{},27,597,"{'cx': 1098, 'rz': 845, 'sx': 375, 'x': 63, 'measure': 17, 'barrier': 1}",127,647,"{'cx': 1140, 'rz': 812, 'sx': 355, 'x': 64, 'measure': 17, 'barrier': 1}"
455,twolocalrandom,40,162,"{'cx': 2340, 'ry': 160, 'measure': 40, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1416,"{'cx': 6702, 'rz': 2648, 'sx': 1615, 'x': 220, 'measure': 40, 'barrier': 1}"
455,random,23,229,"{'cx': 297, 'u2': 169, 'cu1': 139, 'h': 94, 'u1': 79, 'u3': 59, 'ry': 42, 'rx': 28, 'ccx': 28, 'rzz': 25, 't': 23, 'measure': 23, 'tdg': 21, 'rz': 20, 'cu3': 20, 's': 15, 'cry': 13, 'rxx': 12, 'ch': 12, 'swap': 12, 'cy': 12, 'crx': 11, 'crz': 10, 'cswap': 9, 'cz': 7, 'cp': 7, 'p': 6, 'y': 6, 'x': 6, 'u': 6, 'sx': 5, 'z': 3, 'sxdg': 1, 'sdg': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,1840,"{'cx': 3884, 'rz': 2290, 'sx': 1070, 'x': 98, 'measure': 23, 'barrier': 1}",127,1934,"{'cx': 3906, 'rz': 2274, 'sx': 1035, 'x': 86, 'measure': 23, 'barrier': 1}"
455,random,3,11,"{'u1': 3, 'measure': 3, 'u3': 2, 'u2': 2, 'cx': 2, 'ry': 2, 'rzz': 2, 'cu1': 1, 'cswap': 1, 'cu3': 1, 'barrier': 1}",7,58,"{'rz': 43, 'sx': 26, 'cx': 18, 'x': 3, 'measure': 3, 'barrier': 1}",16,57,"{'rz': 42, 'sx': 25, 'cx': 18, 'x': 4, 'measure': 3, 'barrier': 1}",27,57,"{'rz': 42, 'sx': 25, 'cx': 18, 'x': 4, 'measure': 3, 'barrier': 1}",127,57,"{'rz': 42, 'sx': 25, 'cx': 18, 'x': 3, 'measure': 3, 'barrier': 1}"
455,realamprandom,15,62,"{'cx': 315, 'ry': 60, 'measure': 15, 'barrier': 1}",-1,-1,{},16,427,"{'cx': 902, 'rz': 318, 'sx': 235, 'measure': 15, 'x': 10, 'barrier': 1}",27,482,"{'cx': 965, 'rz': 397, 'sx': 292, 'x': 24, 'measure': 15, 'barrier': 1}",127,371,"{'cx': 982, 'rz': 188, 'sx': 165, 'measure': 15, 'x': 3, 'barrier': 1}"
455,ae,5,24,"{'cx': 8, 'cp': 6, 'u': 5, 'measure': 5, 'u2': 4, 'u3': 4, 'h': 4, 'barrier': 1}",7,78,"{'rz': 44, 'cx': 32, 'sx': 22, 'measure': 5, 'x': 2, 'barrier': 1}",16,78,"{'rz': 44, 'cx': 32, 'sx': 22, 'measure': 5, 'x': 2, 'barrier': 1}",27,79,"{'rz': 48, 'cx': 30, 'sx': 26, 'measure': 5, 'x': 3, 'barrier': 1}",127,74,"{'rz': 45, 'cx': 28, 'sx': 24, 'measure': 5, 'barrier': 1}"
455,qnn,24,235,"{'cx': 1127, 'p': 552, 'u2': 48, 'ry': 48, 'measure': 24, 'barrier': 1}",-1,-1,{},-1,-1,{},27,845,"{'cx': 2288, 'rz': 1688, 'sx': 742, 'x': 142, 'measure': 24, 'barrier': 1}",127,695,"{'cx': 2372, 'rz': 1406, 'sx': 589, 'x': 76, 'measure': 24, 'barrier': 1}"
455,twolocalrandom,11,46,"{'cx': 165, 'ry': 44, 'measure': 11, 'barrier': 1}",-1,-1,{},16,406,"{'cx': 572, 'rz': 177, 'sx': 142, 'measure': 11, 'x': 4, 'barrier': 1}",27,257,"{'cx': 419, 'rz': 237, 'sx': 174, 'x': 13, 'measure': 11, 'barrier': 1}",127,241,"{'cx': 402, 'rz': 221, 'sx': 163, 'measure': 11, 'x': 10, 'barrier': 1}"
456,qpeinexact,23,68,"{'cp': 253, 'h': 44, 'measure': 22, 'swap': 11, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,896,"{'cx': 1354, 'rz': 1082, 'sx': 330, 'x': 40, 'measure': 22, 'barrier': 1}",127,795,"{'cx': 1446, 'rz': 895, 'sx': 198, 'x': 29, 'measure': 22, 'barrier': 1}"
456,ae,6,30,"{'cx': 10, 'cp': 10, 'u': 6, 'measure': 6, 'u2': 5, 'u3': 5, 'h': 5, 'barrier': 1}",7,115,"{'rz': 66, 'cx': 55, 'sx': 32, 'measure': 6, 'x': 2, 'barrier': 1}",16,101,"{'rz': 67, 'cx': 51, 'sx': 30, 'measure': 6, 'x': 2, 'barrier': 1}",27,110,"{'rz': 70, 'cx': 49, 'sx': 36, 'measure': 6, 'x': 1, 'barrier': 1}",127,107,"{'rz': 67, 'cx': 49, 'sx': 32, 'measure': 6, 'x': 2, 'barrier': 1}"
456,ae,8,42,"{'cp': 21, 'cx': 14, 'u': 8, 'measure': 8, 'u2': 7, 'u3': 7, 'h': 7, 'barrier': 1}",-1,-1,{},16,168,"{'rz': 141, 'cx': 91, 'sx': 70, 'measure': 8, 'x': 5, 'barrier': 1}",27,178,"{'rz': 134, 'cx': 97, 'sx': 67, 'measure': 8, 'x': 3, 'barrier': 1}",127,169,"{'rz': 127, 'cx': 98, 'sx': 59, 'measure': 8, 'x': 5, 'barrier': 1}"
456,su2random,32,130,"{'cx': 1488, 'u3': 128, 'measure': 32, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1159,"{'cx': 4179, 'rz': 2009, 'sx': 1320, 'x': 115, 'measure': 32, 'barrier': 1}"
456,qftentangled,25,53,"{'cp': 300, 'h': 26, 'measure': 25, 'cx': 24, 'swap': 12, 'barrier': 1}",-1,-1,{},-1,-1,{},27,670,"{'cx': 1351, 'rz': 1340, 'sx': 554, 'x': 57, 'measure': 25, 'barrier': 1}",127,484,"{'cx': 1538, 'rz': 931, 'sx': 74, 'measure': 25, 'x': 3, 'barrier': 1}"
456,qnn,41,405,"{'cx': 3320, 'p': 1640, 'u2': 82, 'ry': 82, 'measure': 41, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1362,"{'rz': 6855, 'cx': 6133, 'sx': 3893, 'x': 247, 'measure': 41, 'barrier': 1}"
456,twolocalrandom,15,62,"{'cx': 315, 'ry': 60, 'measure': 15, 'barrier': 1}",-1,-1,{},16,447,"{'cx': 989, 'rz': 333, 'sx': 249, 'measure': 15, 'x': 4, 'barrier': 1}",27,458,"{'cx': 1029, 'rz': 264, 'sx': 203, 'x': 18, 'measure': 15, 'barrier': 1}",127,372,"{'cx': 988, 'rz': 191, 'sx': 163, 'measure': 15, 'x': 5, 'barrier': 1}"
456,qpeinexact,28,83,"{'cp': 378, 'h': 54, 'measure': 27, 'swap': 13, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1038,"{'cx': 2073, 'rz': 1403, 'sx': 362, 'x': 54, 'measure': 27, 'barrier': 1}"
456,twolocalrandom,24,98,"{'cx': 828, 'ry': 96, 'measure': 24, 'barrier': 1}",-1,-1,{},-1,-1,{},27,938,"{'cx': 2768, 'rz': 857, 'sx': 591, 'x': 51, 'measure': 24, 'barrier': 1}",127,972,"{'cx': 2823, 'rz': 814, 'sx': 588, 'x': 29, 'measure': 24, 'barrier': 1}"
456,random,22,203,"{'cx': 213, 'u2': 103, 'cu1': 99, 'u1': 70, 'h': 67, 'u3': 60, 'ry': 37, 'rx': 37, 'rzz': 24, 'ccx': 22, 'measure': 22, 'cu3': 21, 'rz': 20, 'cry': 18, 'swap': 18, 'cswap': 14, 'sx': 12, 'ch': 12, 'tdg': 12, 'cp': 12, 'cz': 11, 'cy': 11, 't': 11, 'p': 9, 'crx': 8, 'rxx': 7, 'sdg': 7, 'crz': 7, 'y': 7, 's': 6, 'x': 6, 'z': 5, 'sxdg': 4, 'u': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,1631,"{'cx': 3226, 'rz': 1952, 'sx': 944, 'x': 89, 'measure': 22, 'barrier': 1}",127,1706,"{'cx': 3213, 'rz': 2017, 'sx': 982, 'x': 97, 'measure': 22, 'barrier': 1}"
456,qpeexact,9,24,"{'cp': 35, 'h': 16, 'measure': 8, 'swap': 4, 'x': 1, 'barrier': 1}",-1,-1,{},16,185,"{'cx': 167, 'rz': 137, 'sx': 36, 'measure': 8, 'x': 5, 'barrier': 1}",27,207,"{'rz': 157, 'cx': 157, 'sx': 54, 'x': 11, 'measure': 8, 'barrier': 1}",127,204,"{'rz': 157, 'cx': 157, 'sx': 53, 'x': 9, 'measure': 8, 'barrier': 1}"
456,qft,37,75,"{'cp': 666, 'h': 37, 'measure': 37, 'swap': 18, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1106,"{'cx': 2944, 'rz': 2156, 'sx': 657, 'x': 99, 'measure': 37, 'barrier': 1}"
457,qft,35,71,"{'cp': 595, 'h': 35, 'measure': 35, 'swap': 17, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1042,"{'cx': 2828, 'rz': 2227, 'sx': 723, 'x': 92, 'measure': 35, 'barrier': 1}"
457,qpeexact,30,87,"{'cp': 434, 'h': 58, 'measure': 29, 'swap': 14, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1167,"{'cx': 2377, 'rz': 1511, 'sx': 352, 'x': 42, 'measure': 29, 'barrier': 1}"
457,qft,25,51,"{'cp': 300, 'h': 25, 'measure': 25, 'swap': 12, 'barrier': 1}",-1,-1,{},-1,-1,{},27,740,"{'cx': 1469, 'rz': 1129, 'sx': 343, 'x': 61, 'measure': 25, 'barrier': 1}",127,449,"{'cx': 1401, 'rz': 1071, 'sx': 309, 'x': 26, 'measure': 25, 'barrier': 1}"
457,ghz,9,10,"{'measure': 9, 'cx': 8, 'h': 1, 'barrier': 1}",-1,-1,{},16,12,"{'measure': 9, 'cx': 8, 'rz': 2, 'sx': 1, 'barrier': 1}",27,12,"{'measure': 9, 'cx': 8, 'rz': 2, 'sx': 1, 'barrier': 1}",127,12,"{'measure': 9, 'cx': 8, 'rz': 2, 'sx': 1, 'barrier': 1}"
457,realamprandom,9,38,"{'cx': 108, 'ry': 36, 'measure': 9, 'barrier': 1}",-1,-1,{},16,278,"{'cx': 302, 'rz': 161, 'sx': 128, 'measure': 9, 'x': 6, 'barrier': 1}",27,245,"{'cx': 301, 'rz': 149, 'sx': 121, 'measure': 9, 'x': 4, 'barrier': 1}",127,210,"{'cx': 239, 'rz': 228, 'sx': 174, 'x': 9, 'measure': 9, 'barrier': 1}"
457,qnn,45,445,"{'cx': 4004, 'p': 1980, 'u2': 90, 'ry': 90, 'measure': 45, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1638,"{'rz': 9106, 'cx': 7118, 'sx': 5396, 'x': 239, 'measure': 45, 'barrier': 1}"
457,su2random,33,134,"{'cx': 1584, 'u3': 132, 'measure': 33, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1364,"{'cx': 4606, 'rz': 2104, 'sx': 1370, 'x': 90, 'measure': 33, 'barrier': 1}"
457,realamprandom,17,70,"{'cx': 408, 'ry': 68, 'measure': 17, 'barrier': 1}",-1,-1,{},-1,-1,{},27,380,"{'cx': 1252, 'rz': 277, 'sx': 212, 'measure': 17, 'x': 13, 'barrier': 1}",127,642,"{'cx': 1315, 'rz': 536, 'sx': 379, 'x': 17, 'measure': 17, 'barrier': 1}"
457,qftentangled,18,39,"{'cp': 153, 'h': 19, 'measure': 18, 'cx': 17, 'swap': 9, 'barrier': 1}",-1,-1,{},-1,-1,{},27,386,"{'cx': 848, 'rz': 488, 'sx': 43, 'measure': 18, 'x': 3, 'barrier': 1}",127,418,"{'cx': 795, 'rz': 627, 'sx': 191, 'x': 29, 'measure': 18, 'barrier': 1}"
457,ghz,28,29,"{'measure': 28, 'cx': 27, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,31,"{'measure': 28, 'cx': 27, 'rz': 2, 'sx': 1, 'barrier': 1}"
457,su2random,10,42,"{'cx': 135, 'u3': 40, 'measure': 10, 'barrier': 1}",-1,-1,{},16,271,"{'cx': 364, 'rz': 200, 'sx': 153, 'measure': 10, 'x': 4, 'barrier': 1}",27,282,"{'cx': 401, 'rz': 161, 'sx': 131, 'measure': 10, 'x': 4, 'barrier': 1}",127,260,"{'cx': 371, 'rz': 212, 'sx': 161, 'x': 13, 'measure': 10, 'barrier': 1}"
457,su2random,48,194,"{'cx': 3384, 'u3': 192, 'measure': 48, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,2200,"{'cx': 11266, 'rz': 4982, 'sx': 3182, 'x': 321, 'measure': 48, 'barrier': 1}"
458,qft,37,75,"{'cp': 666, 'h': 37, 'measure': 37, 'swap': 18, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1106,"{'cx': 2944, 'rz': 2156, 'sx': 657, 'x': 99, 'measure': 37, 'barrier': 1}"
458,ghz,26,27,"{'measure': 26, 'cx': 25, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,69,"{'cx': 36, 'rz': 31, 'measure': 26, 'sx': 21, 'x': 1, 'barrier': 1}",127,29,"{'measure': 26, 'cx': 25, 'rz': 2, 'sx': 1, 'barrier': 1}"
458,qpeexact,24,65,"{'cp': 273, 'h': 46, 'measure': 23, 'swap': 11, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,751,"{'cx': 1480, 'rz': 1057, 'sx': 282, 'x': 39, 'measure': 23, 'barrier': 1}",127,903,"{'cx': 1467, 'rz': 1154, 'sx': 348, 'x': 50, 'measure': 23, 'barrier': 1}"
458,ae,40,234,"{'cp': 741, 'cx': 78, 'u': 40, 'measure': 40, 'u2': 39, 'u3': 39, 'h': 39, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1499,"{'rz': 3555, 'cx': 3175, 'sx': 1562, 'x': 80, 'measure': 40, 'barrier': 1}"
458,twolocalrandom,23,94,"{'cx': 759, 'ry': 92, 'measure': 23, 'barrier': 1}",-1,-1,{},-1,-1,{},27,696,"{'cx': 2339, 'rz': 644, 'sx': 451, 'x': 31, 'measure': 23, 'barrier': 1}",127,871,"{'cx': 2584, 'rz': 594, 'sx': 454, 'x': 31, 'measure': 23, 'barrier': 1}"
458,qpeinexact,26,77,"{'cp': 325, 'h': 50, 'measure': 25, 'swap': 12, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,986,"{'cx': 1786, 'rz': 1195, 'sx': 298, 'x': 43, 'measure': 25, 'barrier': 1}",127,1005,"{'cx': 1789, 'rz': 1222, 'sx': 314, 'x': 42, 'measure': 25, 'barrier': 1}"
458,qnn,47,465,"{'cx': 4370, 'p': 2162, 'u2': 94, 'ry': 94, 'measure': 47, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1624,"{'rz': 9662, 'cx': 7843, 'sx': 5678, 'x': 222, 'measure': 47, 'barrier': 1}"
458,qpeinexact,16,47,"{'cp': 120, 'h': 30, 'measure': 15, 'swap': 7, 'x': 1, 'barrier': 1}",-1,-1,{},16,489,"{'cx': 652, 'rz': 506, 'sx': 152, 'x': 16, 'measure': 15, 'barrier': 1}",27,502,"{'cx': 636, 'rz': 503, 'sx': 147, 'x': 24, 'measure': 15, 'barrier': 1}",127,503,"{'cx': 587, 'rz': 494, 'sx': 142, 'x': 22, 'measure': 15, 'barrier': 1}"
458,qnn,17,165,"{'cx': 560, 'p': 272, 'u2': 34, 'ry': 34, 'measure': 17, 'barrier': 1}",-1,-1,{},-1,-1,{},27,597,"{'cx': 1098, 'rz': 845, 'sx': 375, 'x': 63, 'measure': 17, 'barrier': 1}",127,647,"{'cx': 1140, 'rz': 812, 'sx': 355, 'x': 64, 'measure': 17, 'barrier': 1}"
458,qft,30,61,"{'cp': 435, 'h': 30, 'measure': 30, 'swap': 15, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,707,"{'cx': 1950, 'rz': 1922, 'sx': 830, 'x': 74, 'measure': 30, 'barrier': 1}"
458,qpeexact,13,34,"{'cp': 76, 'h': 24, 'measure': 12, 'swap': 6, 'x': 1, 'barrier': 1}",-1,-1,{},16,334,"{'cx': 418, 'rz': 310, 'sx': 85, 'x': 15, 'measure': 12, 'barrier': 1}",27,348,"{'cx': 367, 'rz': 339, 'sx': 120, 'x': 13, 'measure': 12, 'barrier': 1}",127,345,"{'cx': 404, 'rz': 289, 'sx': 63, 'measure': 12, 'x': 11, 'barrier': 1}"
458,dj,29,31,"{'h': 30, 'cx': 28, 'measure': 28, 'u2': 27, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,119,"{'rz': 109, 'cx': 78, 'sx': 61, 'measure': 28, 'x': 5, 'barrier': 1}"
459,ghz,14,15,"{'measure': 14, 'cx': 13, 'h': 1, 'barrier': 1}",-1,-1,{},16,28,"{'cx': 17, 'measure': 14, 'rz': 9, 'sx': 5, 'barrier': 1}",27,17,"{'measure': 14, 'cx': 13, 'rz': 2, 'sx': 1, 'barrier': 1}",127,17,"{'measure': 14, 'cx': 13, 'rz': 2, 'sx': 1, 'barrier': 1}"
459,qft,33,67,"{'cp': 528, 'h': 33, 'measure': 33, 'swap': 16, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,960,"{'cx': 2544, 'rz': 1731, 'sx': 493, 'x': 84, 'measure': 33, 'barrier': 1}"
459,dj,25,27,"{'h': 26, 'cx': 24, 'measure': 24, 'u2': 23, 'barrier': 1}",-1,-1,{},-1,-1,{},27,106,"{'rz': 93, 'cx': 76, 'sx': 53, 'measure': 24, 'x': 6, 'barrier': 1}",127,113,"{'rz': 95, 'cx': 72, 'sx': 53, 'measure': 24, 'x': 7, 'barrier': 1}"
